"68","1","2012-09-15 15:41:34","mas"
"87","5","2012-09-15 15:41:34","tarjeibo"
"90","2","2012-09-15 15:41:34","torstene"
"93","3","2012-09-15 15:41:34","erlbeck"
"133","1","2012-09-15 15:41:34","julieste"
"163","2","2012-09-15 15:41:34","akselsm"
"168","1","2012-09-15 15:41:34","marikja"
"170","4","2012-09-15 15:41:34","mosberg"
"175","1","2012-09-15 15:41:34","maaland"
"186","1","2012-09-15 15:41:34","einarsd"
"187","2","2012-09-15 15:41:34","garmanns"
"188","1","2012-09-15 15:41:34","larsgh"
"189","5","2012-09-15 15:41:34","jakobbv"
"191","3","2012-09-15 15:41:34","marteosk"
"194","2","2012-09-15 15:41:34","anetei"
"198","1","2012-09-15 15:41:34","hannasv"
"200","3","2012-09-15 15:41:34","steinmy"
"206","2","2012-09-15 15:41:34","torstvab"
"207","2","2012-09-15 15:41:34","rasmusvt"
"208","2","2012-09-15 15:41:34","henriri"
"215","1","2012-09-15 15:41:34","trondryp"
"216","2","2012-09-15 15:41:34","ginahar"
"220","3","2012-09-15 15:41:34","christdf"
"221","2","2012-09-15 15:41:34","sandrakt"
"231","2","2012-09-15 15:41:34","matshes"
"232","2","2012-09-15 15:41:34","sigrube"
"233","2","2012-09-15 15:41:34","toresb"
"236","1","2012-09-15 15:41:34","ingeborr"
"24","1","2012-09-15 15:48:50","vidarton"
"60","2","2012-09-15 15:48:50","jornhwan"
"87","4","2012-09-15 15:48:50","tarjeibo"
"133","2","2012-09-15 15:48:50","julieste"
"150","2","2012-09-15 15:48:50","mirathoe"
"163","2","2012-09-15 15:48:50","akselsm"
"167","2","2012-09-15 15:48:50","espentun"
"168","1","2012-09-15 15:48:50","marikja"
"175","1","2012-09-15 15:48:50","maaland"
"181","2","2012-09-15 15:48:50","simenmm"
"186","1","2012-09-15 15:48:50","einarsd"
"188","1","2012-09-15 15:48:50","larsgh"
"192","1","2012-09-15 15:48:50","karinfj"
"198","2","2012-09-15 15:48:50","hannasv"
"200","4","2012-09-15 15:48:50","steinmy"
"201","1","2012-09-15 15:48:50","mariaeba"
"202","2","2012-09-15 15:48:50","solvesaa"
"203","2","2012-09-15 15:48:50","hansheu"
"206","4","2012-09-15 15:48:50","torstvab"
"207","2","2012-09-15 15:48:50","rasmusvt"
"215","1","2012-09-15 15:48:50","trondryp"
"218","2","2012-09-15 15:48:50","hannale"
"220","3","2012-09-15 15:48:50","christdf"
"230","3","2012-09-15 15:48:50","sigurhan"
"231","1","2012-09-15 15:48:50","matshes"
"233","3","2012-09-15 15:48:50","toresb"
"60","2","2012-09-15 15:53:32","jornhwan"
"103","2","2012-09-15 15:53:32","jonatht"
"150","1","2012-09-15 15:53:32","mirathoe"
"168","1","2012-09-15 15:53:32","marikja"
"173","2","2012-09-15 15:53:32","roede"
"186","1","2012-09-15 15:53:32","einarsd"
"187","2","2012-09-15 15:53:32","garmanns"
"189","2","2012-09-15 15:53:32","jakobbv"
"190","1","2012-09-15 15:53:32","idasofj"
"191","2","2012-09-15 15:53:32","marteosk"
"195","2","2012-09-15 15:53:32","mariehhe"
"200","1","2012-09-15 15:53:32","steinmy"
"201","1","2012-09-15 15:53:32","mariaeba"
"204","2","2012-09-15 15:53:32","augustak"
"216","3","2012-09-15 15:53:32","ginahar"
"224","3","2012-09-15 15:53:32","hennika"
"225","3","2012-09-15 15:53:32","erlenjan"
"230","3","2012-09-15 15:53:32","sigurhan"
"231","1","2012-09-15 15:53:32","matshes"
"238","2","2012-09-15 15:53:32","mkroed"
"60","3","2012-10-08 22:11:22","jornhwan"
"86","1","2012-10-08 22:11:22","monikabl"
"87","2","2012-10-08 22:11:22","tarjeibo"
"90","2","2012-10-08 22:11:22","torstene"
"93","3","2012-10-08 22:11:22","erlbeck"
"110","1","2012-10-08 22:11:22","odad"
"151","3","2012-10-08 22:11:22","jonoddk"
"154","1","2012-10-08 22:11:22","davidac"
"163","1","2012-10-08 22:11:22","akselsm"
"170","1","2012-10-08 22:11:22","mosberg"
"174","4","2012-10-08 22:11:22","vernerh"
"175","1","2012-10-08 22:11:22","maaland"
"178","1","2012-10-08 22:11:22","augustem"
"186","1","2012-10-08 22:11:22","einarsd"
"187","2","2012-10-08 22:11:22","garmanns"
"188","1","2012-10-08 22:11:22","larsgh"
"189","1","2012-10-08 22:11:22","jakobbv"
"194","1","2012-10-08 22:11:22","anetei"
"200","3","2012-10-08 22:11:22","steinmy"
"201","1","2012-10-08 22:11:22","mariaeba"
"202","2","2012-10-08 22:11:22","solvesaa"
"203","1","2012-10-08 22:11:22","hansheu"
"205","2","2012-10-08 22:11:22","mandaric"
"206","1","2012-10-08 22:11:22","torstvab"
"207","2","2012-10-08 22:11:22","rasmusvt"
"216","1","2012-10-08 22:11:22","ginahar"
"221","1","2012-10-08 22:11:22","sandrakt"
"222","2","2012-10-08 22:11:22","majabd"
"224","2","2012-10-08 22:11:22","hennika"
"227","1","2012-10-08 22:11:22","sarava"
"230","3","2012-10-08 22:11:22","sigurhan"
"231","3","2012-10-08 22:11:22","matshes"
"232","3","2012-10-08 22:11:22","sigrube"
"233","1","2012-10-08 22:11:22","toresb"
"234","3","2012-10-08 22:11:22","aresb"
"236","2","2012-10-08 22:11:22","ingeborr"
"237","1","2012-10-08 22:11:22","storkal"
"239","1","2012-10-08 22:11:22","kristlon"
"240","2","2012-10-08 22:11:22","ottome"
"9","2","2012-10-15 19:17:00","einarh"
"87","1","2012-10-15 19:17:00","tarjeibo"
"95","1","2012-10-15 19:17:00","andrejon"
"103","2","2012-10-15 19:17:00","jonatht"
"175","2","2012-10-15 19:17:00","maaland"
"208","2","2012-10-15 19:17:00","henriri"
"216","3","2012-10-15 19:17:00","ginahar"
"221","2","2012-10-15 19:17:00","sandrakt"
"229","2","2012-10-15 19:17:00","hognely"
"232","3","2012-10-15 19:17:00","sigrube"
"90","1","2012-10-28 21:06:52","torstene"
"151","1","2012-10-28 21:06:52","jonoddk"
"157","2","2012-10-28 21:06:52","rasmussc"
"165","1","2012-10-28 21:06:52","marianur"
"167","1","2012-10-28 21:06:52","espentun"
"168","1","2012-10-28 21:06:52","marikja"
"198","1","2012-10-28 21:06:52","hannasv"
"203","1","2012-10-28 21:06:52","hansheu"
"207","2","2012-10-28 21:06:52","rasmusvt"
"24","2","2012-10-28 21:09:58","vidarton"
"55","3","2012-10-28 21:09:58","eirikgje"
"60","1","2012-10-28 21:09:58","jornhwan"
"87","2","2012-10-28 21:09:58","tarjeibo"
"93","2","2012-10-28 21:09:58","erlbeck"
"103","6","2012-10-28 21:09:58","jonatht"
"133","3","2012-10-28 21:09:58","julieste"
"157","1","2012-10-28 21:09:58","rasmussc"
"165","1","2012-10-28 21:09:58","marianur"
"168","1","2012-10-28 21:09:58","marikja"
"170","2","2012-10-28 21:09:58","mosberg"
"175","1","2012-10-28 21:09:58","maaland"
"178","1","2012-10-28 21:09:58","augustem"
"186","1","2012-10-28 21:09:58","einarsd"
"187","4","2012-10-28 21:09:58","garmanns"
"189","3","2012-10-28 21:09:58","jakobbv"
"191","4","2012-10-28 21:09:58","marteosk"
"205","2","2012-10-28 21:09:58","mandaric"
"215","1","2012-10-28 21:09:58","trondryp"
"216","1","2012-10-28 21:09:58","ginahar"
"220","10","2012-10-28 21:09:58","christdf"
"222","2","2012-10-28 21:09:58","majabd"
"224","1","2012-10-28 21:09:58","hennika"
"225","3","2012-10-28 21:09:58","erlenjan"
"230","1","2012-10-28 21:09:58","sigurhan"
"231","1","2012-10-28 21:09:58","matshes"
"232","2","2012-10-28 21:09:58","sigrube"
"233","1","2012-10-28 21:09:58","toresb"
"234","2","2012-10-28 21:09:58","aresb"
"60","2","2012-10-28 21:13:44","jornhwan"
"87","5","2012-10-28 21:13:44","tarjeibo"
"93","2","2012-10-28 21:13:44","erlbeck"
"103","2","2012-10-28 21:13:44","jonatht"
"133","2","2012-10-28 21:13:44","julieste"
"149","2","2012-10-28 21:13:44","lisagreg"
"154","1","2012-10-28 21:13:44","davidac"
"167","2","2012-10-28 21:13:44","espentun"
"168","1","2012-10-28 21:13:44","marikja"
"175","2","2012-10-28 21:13:44","maaland"
"186","1","2012-10-28 21:13:44","einarsd"
"189","3","2012-10-28 21:13:44","jakobbv"
"191","3","2012-10-28 21:13:44","marteosk"
"198","2","2012-10-28 21:13:44","hannasv"
"201","2","2012-10-28 21:13:44","mariaeba"
"203","2","2012-10-28 21:13:44","hansheu"
"208","1","2012-10-28 21:13:44","henriri"
"224","1","2012-10-28 21:13:44","hennika"
"229","3","2012-10-28 21:13:44","hognely"
"230","2","2012-10-28 21:13:44","sigurhan"
"231","2","2012-10-28 21:13:44","matshes"
"232","2","2012-10-28 21:13:44","sigrube"
"234","2","2012-10-28 21:13:44","aresb"
"52","1","2012-10-28 21:16:39","idahj"
"55","1","2012-10-28 21:16:39","eirikgje"
"60","2","2012-10-28 21:16:39","jornhwan"
"68","1","2012-10-28 21:16:39","mas"
"79","1","2012-10-28 21:16:39","schlanbu"
"87","3","2012-10-28 21:16:39","tarjeibo"
"90","1","2012-10-28 21:16:39","torstene"
"93","3","2012-10-28 21:16:39","erlbeck"
"103","1","2012-10-28 21:16:39","jonatht"
"130","2","2012-10-28 21:16:39","miakvale"
"150","1","2012-10-28 21:16:39","mirathoe"
"151","5","2012-10-28 21:16:39","jonoddk"
"163","3","2012-10-28 21:16:39","akselsm"
"164","2","2012-10-28 21:16:39","bjorpe"
"167","2","2012-10-28 21:16:39","espentun"
"170","1","2012-10-28 21:16:39","mosberg"
"175","1","2012-10-28 21:16:39","maaland"
"186","1","2012-10-28 21:16:39","einarsd"
"189","1","2012-10-28 21:16:39","jakobbv"
"198","1","2012-10-28 21:16:39","hannasv"
"200","1","2012-10-28 21:16:39","steinmy"
"203","1","2012-10-28 21:16:39","hansheu"
"205","1","2012-10-28 21:16:39","mandaric"
"216","1","2012-10-28 21:16:39","ginahar"
"219","1","2012-10-28 21:16:39","adamg"
"220","6","2012-10-28 21:16:39","christdf"
"222","5","2012-10-28 21:16:39","majabd"
"224","1","2012-10-28 21:16:39","hennika"
"227","2","2012-10-28 21:16:39","sarava"
"230","2","2012-10-28 21:16:39","sigurhan"
"233","1","2012-10-28 21:16:39","toresb"
"234","1","2012-10-28 21:16:39","aresb"
"60","2","2012-10-29 22:47:46","jornhwan"
"87","1","2012-10-29 22:47:46","tarjeibo"
"93","2","2012-10-29 22:47:46","erlbeck"
"121","2","2012-10-29 22:47:46","annebrle"
"130","3","2012-10-29 22:47:46","miakvale"
"150","1","2012-10-29 22:47:46","mirathoe"
"163","2","2012-10-29 22:47:46","akselsm"
"170","2","2012-10-29 22:47:46","mosberg"
"175","1","2012-10-29 22:47:46","maaland"
"178","1","2012-10-29 22:47:46","augustem"
"186","1","2012-10-29 22:47:46","einarsd"
"187","2","2012-10-29 22:47:46","garmanns"
"189","2","2012-10-29 22:47:46","jakobbv"
"191","1","2012-10-29 22:47:46","marteosk"
"201","1","2012-10-29 22:47:46","mariaeba"
"202","1","2012-10-29 22:47:46","solvesaa"
"203","1","2012-10-29 22:47:46","hansheu"
"216","3","2012-10-29 22:47:46","ginahar"
"221","1","2012-10-29 22:47:46","sandrakt"
"222","2","2012-10-29 22:47:46","majabd"
"223","1","2012-10-29 22:47:46","toraol"
"224","3","2012-10-29 22:47:46","hennika"
"229","2","2012-10-29 22:47:46","hognely"
"232","3","2012-10-29 22:47:46","sigrube"
"237","2","2012-10-29 22:47:46","storkal"
"240","3","2012-10-29 22:47:46","ottome"
"55","2","2012-11-12 21:49:30","eirikgje"
"60","1","2012-11-12 21:49:30","jornhwan"
"68","1","2012-11-12 21:49:30","mas"
"93","1","2012-11-12 21:49:30","erlbeck"
"130","4","2012-11-12 21:49:30","miakvale"
"150","1","2012-11-12 21:49:30","mirathoe"
"163","2","2012-11-12 21:49:30","akselsm"
"175","1","2012-11-12 21:49:30","maaland"
"186","1","2012-11-12 21:49:30","einarsd"
"188","3","2012-11-12 21:49:30","larsgh"
"191","3","2012-11-12 21:49:30","marteosk"
"192","2","2012-11-12 21:49:30","karinfj"
"203","3","2012-11-12 21:49:30","hansheu"
"206","2","2012-11-12 21:49:30","torstvab"
"207","3","2012-11-12 21:49:30","rasmusvt"
"208","1","2012-11-12 21:49:30","henriri"
"215","1","2012-11-12 21:49:30","trondryp"
"216","4","2012-11-12 21:49:30","ginahar"
"219","2","2012-11-12 21:49:30","adamg"
"224","2","2012-11-12 21:49:30","hennika"
"225","4","2012-11-12 21:49:30","erlenjan"
"229","3","2012-11-12 21:49:30","hognely"
"231","1","2012-11-12 21:49:30","matshes"
"234","1","2012-11-12 21:49:30","aresb"
"237","2","2012-11-12 21:49:30","storkal"
"240","2","2012-11-12 21:49:30","ottome"
"216","2","2012-11-12 21:52:39","ginahar"
"55","2","2012-11-12 21:56:53","eirikgje"
"60","1","2012-11-12 21:56:53","jornhwan"
"68","1","2012-11-12 21:56:53","mas"
"87","1","2012-11-12 21:56:53","tarjeibo"
"93","2","2012-11-12 21:56:53","erlbeck"
"103","3","2012-11-12 21:56:53","jonatht"
"130","3","2012-11-12 21:56:53","miakvale"
"133","1","2012-11-12 21:56:53","julieste"
"150","1","2012-11-12 21:56:53","mirathoe"
"154","2","2012-11-12 21:56:53","davidac"
"164","1","2012-11-12 21:56:53","bjorpe"
"165","2","2012-11-12 21:56:53","marianur"
"168","1","2012-11-12 21:56:53","marikja"
"186","2","2012-11-12 21:56:53","einarsd"
"187","1","2012-11-12 21:56:53","garmanns"
"188","2","2012-11-12 21:56:53","larsgh"
"189","2","2012-11-12 21:56:53","jakobbv"
"201","2","2012-11-12 21:56:53","mariaeba"
"203","2","2012-11-12 21:56:53","hansheu"
"206","6","2012-11-12 21:56:53","torstvab"
"207","1","2012-11-12 21:56:53","rasmusvt"
"222","2","2012-11-12 21:56:53","majabd"
"223","1","2012-11-12 21:56:53","toraol"
"224","1","2012-11-12 21:56:53","hennika"
"225","1","2012-11-12 21:56:53","erlenjan"
"231","1","2012-11-12 21:56:53","matshes"
"232","1","2012-11-12 21:56:53","sigrube"
"234","1","2012-11-12 21:56:53","aresb"
"240","1","2012-11-12 21:56:53","ottome"
"24","1","2013-02-01 13:58:34","vidarton"
"60","2","2013-02-01 13:58:34","jornhwan"
"87","1","2013-02-01 13:58:34","tarjeibo"
"93","1","2013-02-01 13:58:34","erlbeck"
"103","2","2013-02-01 13:58:34","jonatht"
"130","2","2013-02-01 13:58:34","miakvale"
"149","1","2013-02-01 13:58:34","lisagreg"
"151","1","2013-02-01 13:58:34","jonoddk"
"163","2","2013-02-01 13:58:34","akselsm"
"164","1","2013-02-01 13:58:34","bjorpe"
"165","1","2013-02-01 13:58:34","marianur"
"167","1","2013-02-01 13:58:34","espentun"
"188","2","2013-02-01 13:58:34","larsgh"
"191","1","2013-02-01 13:58:34","marteosk"
"192","2","2013-02-01 13:58:34","karinfj"
"195","2","2013-02-01 13:58:34","mariehhe"
"201","1","2013-02-01 13:58:34","mariaeba"
"203","2","2013-02-01 13:58:34","hansheu"
"207","2","2013-02-01 13:58:34","rasmusvt"
"220","8","2013-02-01 13:58:34","christdf"
"221","2","2013-02-01 13:58:34","sandrakt"
"224","4","2013-02-01 13:58:34","hennika"
"225","4","2013-02-01 13:58:34","erlenjan"
"232","2","2013-02-01 13:58:34","sigrube"
"237","3","2013-02-01 13:58:34","storkal"
"240","3","2013-02-01 13:58:34","ottome"
"55","1","2013-02-01 14:04:36","eirikgje"
"60","2","2013-02-01 14:04:36","jornhwan"
"87","3","2013-02-01 14:04:36","tarjeibo"
"103","1","2013-02-01 14:04:36","jonatht"
"124","2","2013-02-01 14:04:36","fredrol"
"130","2","2013-02-01 14:04:36","miakvale"
"163","3","2013-02-01 14:04:36","akselsm"
"168","2","2013-02-01 14:04:36","marikja"
"175","1","2013-02-01 14:04:36","maaland"
"184","2","2013-02-01 14:04:36","inemv"
"188","2","2013-02-01 14:04:36","larsgh"
"189","2","2013-02-01 14:04:36","jakobbv"
"191","2","2013-02-01 14:04:36","marteosk"
"194","1","2013-02-01 14:04:36","anetei"
"195","2","2013-02-01 14:04:36","mariehhe"
"198","1","2013-02-01 14:04:36","hannasv"
"201","1","2013-02-01 14:04:36","mariaeba"
"202","2","2013-02-01 14:04:36","solvesaa"
"208","1","2013-02-01 14:04:36","henriri"
"222","1","2013-02-01 14:04:36","majabd"
"230","1","2013-02-01 14:04:36","sigurhan"
"231","3","2013-02-01 14:04:36","matshes"
"24","1","2013-02-01 15:47:02","vidarton"
"55","2","2013-02-01 15:47:02","eirikgje"
"56","1","2013-02-01 15:47:02","elisaari"
"60","2","2013-02-01 15:47:02","jornhwan"
"124","1","2013-02-01 15:47:02","fredrol"
"150","2","2013-02-01 15:47:02","mirathoe"
"151","1","2013-02-01 15:47:02","jonoddk"
"154","2","2013-02-01 15:47:02","davidac"
"163","3","2013-02-01 15:47:02","akselsm"
"168","1","2013-02-01 15:47:02","marikja"
"175","1","2013-02-01 15:47:02","maaland"
"178","1","2013-02-01 15:47:02","augustem"
"186","1","2013-02-01 15:47:02","einarsd"
"192","2","2013-02-01 15:47:02","karinfj"
"202","3","2013-02-01 15:47:02","solvesaa"
"206","4","2013-02-01 15:47:02","torstvab"
"207","2","2013-02-01 15:47:02","rasmusvt"
"216","1","2013-02-01 15:47:02","ginahar"
"220","8","2013-02-01 15:47:02","christdf"
"222","1","2013-02-01 15:47:02","majabd"
"224","3","2013-02-01 15:47:02","hennika"
"225","2","2013-02-01 15:47:02","erlenjan"
"230","3","2013-02-01 15:47:02","sigurhan"
"231","1","2013-02-01 15:47:02","matshes"
"236","1","2013-02-01 15:47:02","ingeborr"
"243","3","2013-02-01 15:47:02","andnor"
"60","3","2013-02-08 16:33:56","jornhwan"
"87","3","2013-02-08 16:33:56","tarjeibo"
"150","3","2013-02-08 16:33:56","mirathoe"
"163","3","2013-02-08 16:33:56","akselsm"
"167","1","2013-02-08 16:33:56","espentun"
"168","1","2013-02-08 16:33:56","marikja"
"170","1","2013-02-08 16:33:56","mosberg"
"175","1","2013-02-08 16:33:56","maaland"
"187","2","2013-02-08 16:33:56","garmanns"
"188","4","2013-02-08 16:33:56","larsgh"
"189","1","2013-02-08 16:33:56","jakobbv"
"191","2","2013-02-08 16:33:56","marteosk"
"194","1","2013-02-08 16:33:56","anetei"
"198","2","2013-02-08 16:33:56","hannasv"
"200","3","2013-02-08 16:33:56","steinmy"
"202","2","2013-02-08 16:33:56","solvesaa"
"203","2","2013-02-08 16:33:56","hansheu"
"206","4","2013-02-08 16:33:56","torstvab"
"224","1","2013-02-08 16:33:56","hennika"
"231","3","2013-02-08 16:33:56","matshes"
"60","1","2013-03-02 23:09:33","jornhwan"
"87","1","2013-03-02 23:09:33","tarjeibo"
"93","2","2013-03-02 23:09:33","erlbeck"
"150","2","2013-03-02 23:09:33","mirathoe"
"165","2","2013-03-02 23:09:33","marianur"
"168","1","2013-03-02 23:09:33","marikja"
"174","1","2013-03-02 23:09:33","vernerh"
"175","1","2013-03-02 23:09:33","maaland"
"186","1","2013-03-02 23:09:33","einarsd"
"191","2","2013-03-02 23:09:33","marteosk"
"195","1","2013-03-02 23:09:33","mariehhe"
"200","4","2013-03-02 23:09:33","steinmy"
"205","1","2013-03-02 23:09:33","mandaric"
"221","2","2013-03-02 23:09:33","sandrakt"
"224","3","2013-03-02 23:09:33","hennika"
"230","4","2013-03-02 23:09:33","sigurhan"
"231","1","2013-03-02 23:09:33","matshes"
"243","4","2013-03-02 23:09:33","andnor"
"244","2","2013-03-02 23:09:33","miaos"
"245","1","2013-03-02 23:09:33","amalis"
"60","1","2013-03-02 23:14:20","jornhwan"
"87","5","2013-03-02 23:14:20","tarjeibo"
"103","1","2013-03-02 23:14:20","jonatht"
"124","3","2013-03-02 23:14:20","fredrol"
"149","1","2013-03-02 23:14:20","lisagreg"
"150","3","2013-03-02 23:14:20","mirathoe"
"151","2","2013-03-02 23:14:20","jonoddk"
"154","2","2013-03-02 23:14:20","davidac"
"164","4","2013-03-02 23:14:20","bjorpe"
"167","1","2013-03-02 23:14:20","espentun"
"173","5","2013-03-02 23:14:20","roede"
"186","1","2013-03-02 23:14:20","einarsd"
"187","3","2013-03-02 23:14:20","garmanns"
"199","1","2013-03-02 23:14:20","theodoho"
"200","3","2013-03-02 23:14:20","steinmy"
"206","5","2013-03-02 23:14:20","torstvab"
"216","1","2013-03-02 23:14:20","ginahar"
"220","1","2013-03-02 23:14:20","christdf"
"222","1","2013-03-02 23:14:20","majabd"
"230","6","2013-03-02 23:14:20","sigurhan"
"235","1","2013-03-02 23:14:20","siljeum"
"243","3","2013-03-02 23:14:20","andnor"
"55","1","2013-03-02 23:16:46","eirikgje"
"60","2","2013-03-02 23:16:46","jornhwan"
"87","2","2013-03-02 23:16:46","tarjeibo"
"95","2","2013-03-02 23:16:46","andrejon"
"103","2","2013-03-02 23:16:46","jonatht"
"124","2","2013-03-02 23:16:46","fredrol"
"130","2","2013-03-02 23:16:46","miakvale"
"151","2","2013-03-02 23:16:46","jonoddk"
"154","1","2013-03-02 23:16:46","davidac"
"163","3","2013-03-02 23:16:46","akselsm"
"165","2","2013-03-02 23:16:46","marianur"
"167","2","2013-03-02 23:16:46","espentun"
"173","2","2013-03-02 23:16:46","roede"
"175","1","2013-03-02 23:16:46","maaland"
"188","2","2013-03-02 23:16:46","larsgh"
"189","1","2013-03-02 23:16:46","jakobbv"
"194","1","2013-03-02 23:16:46","anetei"
"202","3","2013-03-02 23:16:46","solvesaa"
"206","2","2013-03-02 23:16:46","torstvab"
"207","4","2013-03-02 23:16:46","rasmusvt"
"221","2","2013-03-02 23:16:46","sandrakt"
"224","2","2013-03-02 23:16:46","hennika"
"225","2","2013-03-02 23:16:46","erlenjan"
"231","4","2013-03-02 23:16:46","matshes"
"232","2","2013-03-02 23:16:46","sigrube"
"234","1","2013-03-02 23:16:46","aresb"
"139","5","2013-04-30 01:51:48","vegarot"
"149","1","2013-04-30 01:51:48","lisagreg"
"151","2","2013-04-30 01:51:48","jonoddk"
"167","1","2013-04-30 01:51:48","espentun"
"168","1","2013-04-30 01:51:48","marikja"
"188","2","2013-04-30 01:51:48","larsgh"
"189","3","2013-04-30 01:51:48","jakobbv"
"191","1","2013-04-30 01:51:48","marteosk"
"194","2","2013-04-30 01:51:48","anetei"
"198","1","2013-04-30 01:51:48","hannasv"
"207","1","2013-04-30 01:51:48","rasmusvt"
"208","2","2013-04-30 01:51:48","henriri"
"224","3","2013-04-30 01:51:48","hennika"
"230","3","2013-04-30 01:51:48","sigurhan"
"231","1","2013-04-30 01:51:48","matshes"
"232","2","2013-04-30 01:51:48","sigrube"
"236","1","2013-04-30 01:51:48","ingeborr"
"24","2","2013-04-30 01:53:14","vidarton"
"122","4","2013-04-30 01:53:14","ambjorb"
"187","3","2013-04-30 01:53:14","garmanns"
"202","2","2013-04-30 01:53:14","solvesaa"
"206","5","2013-04-30 01:53:14","torstvab"
"221","1","2013-04-30 01:53:14","sandrakt"
"231","3","2013-04-30 01:53:14","matshes"
"232","1","2013-04-30 01:53:14","sigrube"
"243","2","2013-04-30 01:53:14","andnor"
"55","3","2013-04-30 01:55:07","eirikgje"
"60","1","2013-04-30 01:55:07","jornhwan"
"87","2","2013-04-30 01:55:07","tarjeibo"
"103","2","2013-04-30 01:55:07","jonatht"
"130","1","2013-04-30 01:55:07","miakvale"
"163","2","2013-04-30 01:55:07","akselsm"
"168","1","2013-04-30 01:55:07","marikja"
"170","1","2013-04-30 01:55:07","mosberg"
"175","1","2013-04-30 01:55:07","maaland"
"200","4","2013-04-30 01:55:07","steinmy"
"205","2","2013-04-30 01:55:07","mandaric"
"206","3","2013-04-30 01:55:07","torstvab"
"221","2","2013-04-30 01:55:07","sandrakt"
"222","2","2013-04-30 01:55:07","majabd"
"224","3","2013-04-30 01:55:07","hennika"
"230","3","2013-04-30 01:55:07","sigurhan"
"231","2","2013-04-30 01:55:07","matshes"
"60","1","2013-04-30 01:56:50","jornhwan"
"124","2","2013-04-30 01:56:50","fredrol"
"130","1","2013-04-30 01:56:50","miakvale"
"163","4","2013-04-30 01:56:50","akselsm"
"175","1","2013-04-30 01:56:50","maaland"
"187","3","2013-04-30 01:56:50","garmanns"
"188","3","2013-04-30 01:56:50","larsgh"
"191","1","2013-04-30 01:56:50","marteosk"
"194","2","2013-04-30 01:56:50","anetei"
"195","1","2013-04-30 01:56:50","mariehhe"
"200","4","2013-04-30 01:56:50","steinmy"
"216","3","2013-04-30 01:56:50","ginahar"
"224","3","2013-04-30 01:56:50","hennika"
"230","2","2013-04-30 01:56:50","sigurhan"
"239","1","2013-04-30 01:56:50","kristlon"
"243","2","2013-04-30 01:56:50","andnor"
"24","1","2013-04-30 02:06:21","vidarton"
"55","2","2013-04-30 02:06:21","eirikgje"
"60","2","2013-04-30 02:06:21","jornhwan"
"87","1","2013-04-30 02:06:21","tarjeibo"
"103","3","2013-04-30 02:06:21","jonatht"
"122","1","2013-04-30 02:06:21","ambjorb"
"151","2","2013-04-30 02:06:21","jonoddk"
"165","1","2013-04-30 02:06:21","marianur"
"167","1","2013-04-30 02:06:21","espentun"
"168","1","2013-04-30 02:06:21","marikja"
"184","1","2013-04-30 02:06:21","inemv"
"188","5","2013-04-30 02:06:21","larsgh"
"189","1","2013-04-30 02:06:21","jakobbv"
"191","1","2013-04-30 02:06:21","marteosk"
"194","1","2013-04-30 02:06:21","anetei"
"198","2","2013-04-30 02:06:21","hannasv"
"201","1","2013-04-30 02:06:21","mariaeba"
"202","1","2013-04-30 02:06:21","solvesaa"
"203","1","2013-04-30 02:06:21","hansheu"
"206","4","2013-04-30 02:06:21","torstvab"
"207","2","2013-04-30 02:06:21","rasmusvt"
"208","1","2013-04-30 02:06:21","henriri"
"218","1","2013-04-30 02:06:21","hannale"
"220","1","2013-04-30 02:06:21","christdf"
"221","1","2013-04-30 02:06:21","sandrakt"
"222","3","2013-04-30 02:06:21","majabd"
"224","2","2013-04-30 02:06:21","hennika"
"225","1","2013-04-30 02:06:21","erlenjan"
"230","1","2013-04-30 02:06:21","sigurhan"
"231","3","2013-04-30 02:06:21","matshes"
"232","1","2013-04-30 02:06:21","sigrube"
"234","1","2013-04-30 02:06:21","aresb"
"237","2","2013-04-30 02:06:21","storkal"
"240","2","2013-04-30 02:06:21","ottome"
"243","2","2013-04-30 02:06:21","andnor"
"60","1","2013-08-17 17:27:24","jornhwan"
"173","3","2013-08-17 17:27:24","roede"
"189","2","2013-08-17 17:27:24","jakobbv"
"191","2","2013-08-17 17:27:24","marteosk"
"195","2","2013-08-17 17:27:24","mariehhe"
"198","1","2013-08-17 17:27:24","hannasv"
"199","2","2013-08-17 17:27:24","theodoho"
"202","1","2013-08-17 17:27:24","solvesaa"
"208","2","2013-08-17 17:27:24","henriri"
"225","2","2013-08-17 17:27:24","erlenjan"
"231","2","2013-08-17 17:27:24","matshes"
"243","2","2013-08-17 17:27:24","andnor"
"244","1","2013-08-17 17:27:24","miaos"
"60","2","2013-08-26 18:14:31","jornhwan"
"87","1","2013-08-26 18:14:31","tarjeibo"
"119","1","2013-08-26 18:14:31","asmundu"
"122","1","2013-08-26 18:14:31","ambjorb"
"125","1","2013-08-26 18:14:31","frederli"
"133","1","2013-08-26 18:14:31","julieste"
"136","1","2013-08-26 18:14:31","astrima"
"181","1","2013-08-26 18:14:31","simenmm"
"184","1","2013-08-26 18:14:31","inemv"
"186","1","2013-08-26 18:14:31","einarsd"
"191","2","2013-08-26 18:14:31","marteosk"
"198","1","2013-08-26 18:14:31","hannasv"
"200","3","2013-08-26 18:14:31","steinmy"
"206","1","2013-08-26 18:14:31","torstvab"
"208","1","2013-08-26 18:14:31","henriri"
"220","2","2013-08-26 18:14:31","christdf"
